سُورَةُ الأَنبِيَاءِ
000_00	Au nom d'Allah, le Tout Miséricordieux, le Très Miséricordieux.
045_00	Dis: «Je vous avertis par ce qui m'est révélé». Les sourds, cependant, n'entendent pas l'appel quand on les avertit.
046_00	Si un souffle du châtiment de ton Seigneur les effleurait, ils diraient alors: «Malheur à nous! Nous étions vraiment injustes».
047_00	Au Jour de la Résurrection, Nous placerons les balances exactes. Nulle âme ne sera lésée en rien, fût-ce du poids d'un grain de moutarde que Nous ferons venir. Nous suffisons largement pour dresser les comptes.
048_00	Nous avons déjà apporté à Moïse et Aaron le Livre du discernement (la Thora) ainsi qu'une lumière et un rappel pour les gens pieux,
049_00	qui craignent leur Seigneur malgré qu'ils ne Le voient pas, et redoutent l'Heure (la fin du monde).
050_00	Et ceci [le Coran] est un rappel béni que Nous avons fait descendre. Allez-vous donc le renier?
051_00	En effet, Nous avons mis auparavant Abraham sur le droit chemin. Et Nous en avions bonne connaissance.
052_00	Quand il dit à son père et à son peuple: «Que sont ces statues auxquelles vous vous attachez?»
053_00	ils dirent: «Nous avons trouvé nos ancêtres les adorant».
054_00	Il dit: «Certainement, vous avez été, vous et vos ancêtres, dans un égarement évident».
055_00	Ils dirent: «Viens-tu à nous avec la vérité ou plaisantes-tu?»
056_00	Il dit: «Mais votre Seigneur est plutôt le Seigneur des cieux et de la terre, et c'est Lui qui les a créés. Et je suis un de ceux qui en témoignent.
057_00	Et par Allah! Je ruserai certes contre vos idoles une fois que vous serez partis».
058_00	Il les mit en pièces, hormis [la statue] la plus grande. Peut-être qu'ils reviendraient vers elle.
059_00	Ils dirent: «Qui a fait cela à nos divinités? Il est certes parmi les injustes».
060_00	(Certains) dirent: «Nous avons entendu un jeune homme médire d'elles; il s'appelle Abraham».
061_00	Ils dirent: «Amenez-le sous les yeux des gens afin qu'ils puissent témoigner.
062_00	(Alors) ils dirent: «Est-ce toi qui as fait cela à nos divinités, Abraham?»
063_00	Il dit: «C'est la plus grande d'entre elles que voici, qui l'a fait. Demandez-leur donc, si elles peuvent parler».
064_00	Se ravisant alors, ils se dirent entre eux: «C'est vous qui êtes les vrais injustes».
065_00	Puis ils firent volte-face et dirent: «Tu sais bien que celles-ci ne parlent pas».
066_00	Il dit: «Adorez-vous donc, en dehors d'Allah, ce qui ne saurait en rien vous être utile ni vous nuire non plus.
067_00	Fi de vous et de ce que vous adorez en dehors d'Allah! Ne raisonnez-vous pas?»
068_00	Ils dirent: «Brûlez-le. Secourez vos divinités si vous voulez faire quelque chose (pour elles)».
069_00	Nous dîmes: «O feu, sois pour Abraham une fraîcheur salutaire».
070_00	Ils voulaient ruser contre lui, mais ce sont eux que Nous rendîmes les plus grands perdants.
071_00	Et Nous le sauvâmes, ainsi que Lot, vers une terre que Nous avions bénie pour tout l'univers.
072_00	Et Nous lui donnâmes Isaac et, de surcroît Jacob, desquels Nous fîmes des gens de bien.
073_00	Nous les fîmes des dirigeants qui guidaient par Notre ordre. Et Nous leur révélâmes de faire le bien, d'accomplir la prière et d'acquitter la Zakât. Et ils étaient Nos adorateurs.
074_00	Et Lot! Nous lui avons apporté la capacité de juger et le savoir, et Nous l'avons sauvé de la cité où se commettaient les vices; ces gens étaient vraiment des gens du mal, des pervers.
075_00	et Nous l'avons fait entrer en Notre miséricorde. Il était vraiment du nombre des gens de bien.
076_00	Et Noé, quand auparavant il fit son appel. Nous l'exauçâmes et Nous le sauvâmes, ainsi que sa famille, de la grande angoisse,
077_00	et Nous le secourûmes contre le peuple qui traitait Nos prodiges de mensonges. Ils furent vraiment des gens du Mal. Nous les noyâmes donc tous.
078_00	Et David, et Salomon, quand ils eurent à juger au sujet d'un champ cultivé où des moutons appartenant à une peuplade étaient allés paître, la nuit. Et Nous étions témoin de leur jugement.
079_00	Nous la fîmes comprendre à Salomon. Et à chacun Nous donnâmes la faculté de juger et le savoir. Et Nous asservîmes les montagnes à exalter Notre Gloire en compagnie de David, ainsi que les oiseaux. Et c'est Nous qui sommes le Faiseur.
080_00	Nous lui (David) apprîmes la fabrication des cottes de mailles afin qu'elles vous protègent contre vos violences mutuelles (la guerre). En êtes-vous donc reconnaissants?
081_00	Et (Nous avons soumis) à Salomon le vent impétueux qui, par son ordre, se dirigea vers la terre que Nous avions bénie. Et Nous sommes à même de tout savoir,
082_00	et parmi les diables il en était qui plongeaient pour lui et faisaient d'autres travaux encore, et Nous les surveillions Nous-mêmes.
083_00	Et Job, quand il implora son Seigneur: «Le mal m'a touché. Mais Toi, tu es le plus miséricordieux des miséricordieux»!
084_00	Nous l'exauçâmes, enlevâmes le mal qu'il avait, lui rendîmes les siens et autant qu'eux avec eux, par miséricorde de Notre part et en tant que rappel aux adorateurs.
085_00	Et Ismaël, Idris, et Dûl-Kifl! qui étaient tous endurants;
086_00	que Nous fîmes entrer en Notre miséricorde car ils étaient vraiment du nombre des gens de bien.
087_00	Et Dû'n-Nûn (Jonas) quand il partit, irrité. Il pensa que Nous N'allions pas l'éprouver. Puis il fit, dans les ténèbres, l'appel que voici: «Pas de divinité à part Toi! Pureté à Toi! J'ai été vraiment du nombre des injustes».
088_00	Nous l'exauçâmes et le sauvâmes de son angoisse. Et c'est ainsi que Nous sauvons les croyants.
089_00	Et Zacharie, quand il implora son Seigneur: «Ne me laisse pas seul, Seigneur, alors que Tu es le meilleur des héritiers».
090_00	Nous l'exauçâmes, lui donnâmes Yahya et guérîmes son épouse.
090_01	Ils concouraient au bien et Nous invoquaient par amour et par crainte. Et ils étaient humbles devant Nous.
091_00	Et celle [la vierge Marie] qui avait préservé sa chasteté! Nous insufflâmes en elle un souffle (de vie) venant de Nous et fîmes d'elle ainsi que de son fils, un signe [miracle] pour l'univers.
092_00	Certes, cette communauté qui est la vôtre est une communauté unique, et Je suis votre Seigneur. Adorez-Moi donc.
093_00	Ils se sont divisés en sectes. Mais tous, retourneront à Nous.
094_00	Quiconque fait de bonnes œuvres tout en étant croyant, on ne méconnaîtra pas son effort, et Nous le lui inscrivons [à son actif].
095_00	Il est défendu [aux habitants] d'une cité que Nous avons fait périr de revenir [à la vie d'ici-bas]!
096_00	Jusqu'à ce que soient relâchés les Yâjûj et les Mâjûj et qu'ils se précipiteront de chaque hauteur;
097_00	c'est alors que la vraie promesse s'approchera, tandis que les regards de ceux qui ont mécru se figent: «Malheur à nous! Nous y avons été inattentifs. Bien plus, nous étions des injustes».
098_00	«Vous serez, vous et ce que vous adoriez en dehors d'Allah, le combustible de l'Enfer, vous vous y rendrez tous.
099_00	Si ceux-là étaient vraiment des divinités, ils n'y entreraient pas; et tous y demeureront éternellement.
100_00	Ils y pousseront des gémissements, et n'y entendront rien.
101_00	En seront écartés, ceux à qui étaient précédemment promises de belles récompenses de Notre part.
102_00	Ils n'entendront pas son sifflement et jouiront éternellement de ce que leurs âmes désirent.
103_00	La grande terreur ne les affligera pas, et les Anges les accueilleront: «voici le jour qui vous a été promis».
104_00	Le jour où Nous plierons le ciel comme on plie le rouleau des livres. Tout comme Nous avons commencé la première création, ainsi Nous la répéterons; c'est une promesse qui Nous incombe et Nous l'accomplirons!
105_00	Et Nous avons certes écrit dans le Zabûr, après l'avoir mentionné (dans le Livre céleste), que la terre sera héritée par Mes bons serviteurs».
106_00	Il y a en cela [ces enseignements] une communication à un peuple d'adorateurs!
107_00	Et Nous ne t'avons envoyé qu'en miséricorde pour l'univers.
108_00	Dis: «Voilà ce qui m'est révélé: Votre Dieu est un Dieu unique; Etes-vous Soumis?» [décidés à embrasser l'Islam]
109_00	Si ensuite ils se détournent dis alors: «Je vous ai avertis en toute équité; je ne sais si ce qui vous est promis est proche ou lointain.
110_00	Il connaît ce que vous dites à haute voix et ce que vous cachez.
111_00	Et je ne sais pas; ceci est peut-être une tentation pour vous et une jouissance pour un certain temps»!
112_00	Il dit: «Seigneur, juge en toute justice! Et Notre Seigneur le Tout Miséricordieux, c'est Lui dont le secours est imploré contre vos assertions».
